id,pr_number,user,submitted_at,state,body,distilbert_sentiment_label,distilbert_confidence
1128489534,9406,oranagra,2022-10-03T14:23:46Z,COMMENTED,i'll try to clone and branch and take a look at that robj* issue soon,0,0.9453890323638916
1158147618,9406,oranagra,2022-10-27T12:26:59Z,APPROVED,"lgtm, thanks!! minor suggestions.",1,0.9755852818489075
746912174,9462,oranagra,2021-09-06T07:34:52Z,COMMENTED,"code lgtm (with minor code style issues). i've briefly read the discussion in the issue, and the compromises you made seem ok. the one part that's not solved is the fact the request and some of the discussion was around tracking the full command processing + waiting time, and that's too complicated to handle. considering the low impact of this pr on both complexity and performance, i suppose we can take it even if the value is not as high as we wished. regarding the format, the only concern i have is what if we'll want to add more metrics in the future, like one that's including the blocked time for blocking commands. i.e. for normal command stats (total time) we can simply add more fields, but here if we wanna do that we need to add more sections.",0,0.838600218296051
747446951,9462,madolson,2021-09-07T00:02:08Z,COMMENTED,also looks like you're missing module init?,0,0.985571026802063
840967408,9462,ranshid,2021-12-28T15:56:57Z,COMMENTED,lgtm. i think touched most of the remaining issues. placed some small comments. but looks good. thank you for this!,1,0.9902517795562744
754959323,9504,oranagra,2021-09-15T12:36:55Z,COMMENTED,part one of the review. reviewed everything except the command table itself.,0,0.977616548538208
756942734,9504,madolson,2021-09-17T00:35:48Z,COMMENTED,some comments,0,0.9812830686569214
760183689,9504,madolson,2021-09-21T20:18:38Z,COMMENTED,"i think the acl code is correct, but adding tests for various cases like `- +config -config|get` work would probably be good.",0,0.9043101668357849
778931745,9504,oranagra,2021-10-13T18:50:55Z,COMMENTED,few more general notes: top comment is missing: - the new command list - mention renaming of the old allowed_subcommands and maybe some refactoring in acl.c extracting code to common functions - maybe make a specific section about breaking changes (specifically commandstats iirc) - mention it's now possible to do things like +config|get|appendonly in acl other todo: - need to update the acl topic in redis.io (both the categories and the sub-commands) - with some note about redis 7 and up maybe add a todo section in the top comment for that so we can track it's status later.,0,0.9478459358215332
781628874,9504,madolson,2021-10-18T06:32:06Z,COMMENTED,no other major comments from me,0,0.97735995054245
783116618,9504,yossigo,2021-10-19T18:08:30Z,APPROVED,"lgtm, only skimmed through the code - but concept and api make sense and look great.",1,0.9788036942481995
653606574,8887,oranagra,2021-05-06T16:52:01Z,COMMENTED,"thank you for that effort. i've added a few comments inside the code, but here are some general ones: 1. i don't like the term ""list container"". in ""ziplist"" and ""listpack"", we mention it is zipped, or packed, i.e. encoded. this container can be more easily mistaken to be something related to list data type rather than an encoding type. maybe a term like ""encoded list"" or ""packed list"" (i.e. something that is generic, and both ziplist and listpack comply to, i.e. both ziplist and listpack are encoded and packed). 2. currently we only create new hashes with listpack, and when modifying an existing hashes we'll always keep them as ziplists. we need to see if we can come up with a plan to gradually convert them. i.e. i don't want an o(n) operation at load time or any other time, but eventually i want them all gone. 3. we have a problem with testing. the majority of the tests work by creating a new db from scratch, so the ziplist code is now mostly unreachable. maybe we need some debug sub-command that will tell redis to default to creating ziplists, and then run the entire testsuite in that mode (in the daily ci) i'm specifically worried about the corrupt-dump-fuzzer test. we either need to save an old rdb file in the assets folder, or let it run twice with that debug tweak i suggested.",1,0.9141020774841309
664176349,8887,oranagra,2021-05-20T10:09:49Z,COMMENTED,recent changes lgtm,0,0.9790297746658325
703552067,8887,oranagra,2021-07-11T08:15:27Z,COMMENTED,"i did a quick review of the recent changes to this pr (diff between old and new commits, i didn't yet re-review the diff with unstable). i assume they're mostly about deleting the common interface, reverting unnecessary changes (like all changes to ziplist.c/h and other complications we created when we considered a case were both can be present side by side at runtime). regarding the new corrupt payload test you added, is it related to the new assertions in lpentrysizeunsafe? did the fuzzer found it?",0,0.979882001876831
711454186,8887,oranagra,2021-07-22T06:38:28Z,COMMENTED,one last round of top to bottom review...,0,0.825427770614624
1116755662,11303,zuiderkwast,2022-09-22T12:54:09Z,COMMENTED,"looks good! this is a quick review, i.e. i didn't check the correctness of everything. i assume you made sure everything is covered by tests.",1,0.9803805947303772
1137106741,11303,oranagra,2022-10-11T12:52:05Z,COMMENTED,initial round of review (excluding the tests code) p.s. maybe add an example about the memory saving to the top comment (e.g. plain case of a list of 10 small numeric items),0,0.9842162728309631
1167214761,11303,oranagra,2022-11-03T15:52:21Z,APPROVED,lgtm. observation: * all the callers of listtypetryconversionwithargv are using list_conv_growing. * all callers that use list_conv_growing are using listtypetryconversionwithargv maybe we can rename listtypetryconversionwithargv to listtypetryconversionraw and add a wrapper called listtypetryconversionappend that doesn't take that `lct` argument.,0,0.9775570631027222
1167223424,11303,oranagra,2022-11-03T17:25:44Z,COMMENTED,"first time reviewing the tests. i see we're re-using leftover infrastructure from redis 3.0, it doesn't make a perfect match for us, but i guess it works ok and just missing some comments. please add some showcase example about memory savings in the top comment. i.e. some example case of a db with a ton of keys of 10 elements, and the % memory saving.",0,0.9473752379417419
1171303966,11303,madolson,2022-11-08T01:16:52Z,APPROVED,conceptually approve. assuming others did a deep review of the code.,0,0.9745373725891113
607686297,8621,madolson,2021-03-09T18:09:11Z,COMMENTED,"i didn't take a super deep look as this is still a draft, but looks consistent with what we talked about. /core-team might be useful to take a look now while this is in the early draft stage for how this solves the cluster pubsub scaling problem. the interesting bit is that it's introduce 2 new commands publishlocal and subscribelocal, which exist in their own namespaces. full suggestion is here: [a link]",0,0.9163609147071838
672627916,8621,madolson,2021-06-02T05:24:16Z,CHANGES_REQUESTED,"solid progress, i did look at everything except the tests.",0,0.5657117366790771
760308513,8621,madolson,2021-09-24T04:32:11Z,COMMENTED,"basically through everything, and it looks generally good, no major comments. i didn't fully grok all the tests, but they looked generally good. i will take one more look tomorrow to think through the test cases a bit more.",1,0.7773608565330505
795662583,8621,madolson,2021-11-04T03:43:19Z,COMMENTED,mostly lgtm,0,0.9801682233810425
804317214,8621,madolson,2021-11-12T00:53:37Z,COMMENTED,"lgtm, just a couple of minor things left. if you can update the top comment to outline all of the changes and discussions, i think we're good to ping the core group and get buy in now.",0,0.8163455128669739
826000518,8621,madolson,2021-12-08T04:35:32Z,APPROVED,"/core-team please take a look, especially if you think we should implement a pattern matching scheme for cluster mode.",0,0.9829545617103577
829612182,8621,oranagra,2021-12-12T11:07:56Z,COMMENTED,"lgtm (didn't review the code, just skimmed though some files). i suppose subscribing to patterns is useful, specifically if the pattern includes a tag. i.e. `subscribelocal {tag}-something*` i wouldn't say that it's a must-have (don't know enough of the use cases), but if we're gonna add it, i think we should add it now rather than later.",0,0.982943058013916
829636646,8621,yossigo,2021-12-12T14:55:29Z,APPROVED,"api lgtm, did not do a complete code review.",0,0.8725998997688293
839709693,8621,madolson,2021-12-24T03:03:54Z,COMMENTED,"minor wording comments, but other than that i think the new version lgtm.",0,0.9882776141166687
839959920,8621,madolson,2021-12-24T15:56:54Z,APPROVED,"lgtm. , missing your weigh in still.",0,0.7968756556510925
841719552,8621,soloestoy,2021-12-30T06:17:33Z,APPROVED,"approve the idea, didn't cr",0,0.9200184941291809
817946597,9656,oranagra,2021-11-29T15:55:52Z,COMMENTED,"didn't yet get to any of the c files, just skimmed over the json file.",0,0.9600437879562378
818860138,9656,oranagra,2021-11-30T11:56:07Z,COMMENTED,"i haven't really reviewed the python script, just skimmed though it.",0,0.8443882465362549
832928599,9656,yossigo,2021-12-15T14:54:18Z,APPROVED,"lgtm, only some issues with the module api which will move to a separate pr.",0,0.9880965948104858
1231864262,11659,madolson,2022-12-28T19:18:00Z,COMMENTED,"reposting some comments from the internal review, and a couple of other minor things i didn't see during my first high level review.",-1,0.763291597366333
1285984013,11659,madolson,2023-02-06T20:57:22Z,COMMENTED,didn't do a complete review since i don't think the previous comment about reprocessing was really addressed.,0,0.7550750970840454
1290474623,11659,ranshid,2023-02-09T09:16:34Z,COMMENTED,"i did a fast review. might not understand all cases and requirements, but it seems that making the effort to allow module command to keep reprocessing (via queueing and retry again) would be better way to tackle this. maybe stats handling and aggregated timeouts is the problematic part but maybe we can focus on that.",0,0.8978455066680908
1308337378,11659,madolson,2023-02-22T01:47:30Z,COMMENTED,test review,0,0.9786665439605713
1321340448,11659,oranagra,2023-03-02T10:59:50Z,COMMENTED,mostly lgtm. didn't review the tests code.,0,0.762998640537262
1335911032,11659,madolson,2023-03-11T17:43:13Z,COMMENTED,"really close, i noticed something else i would like to get your input on, other than that it lgtm.",0,0.7258535623550415
1340772714,11659,oranagra,2023-03-15T07:11:42Z,APPROVED,"i skimmed though the recent changes (not too deeply, and still skipping the tests), lgtm.",0,0.9783529043197632
1342469705,11659,madolson,2023-03-15T21:38:57Z,APPROVED,"did a review of the deltas, all lgtm as well.",0,0.9815473556518555
775670840,9572,oranagra,2021-10-10T13:46:05Z,COMMENTED,"i'd like to add quite a few tests. the obvious ones are the bugs mentioned in #6842, but probably quite a few other tests that verify the intended behavior so it won't be accidentally broken in the future.",0,0.9710493683815002
795620996,9572,itamarhaber,2021-11-02T16:04:44Z,APPROVED,"lgtm, didn't cr.",0,0.9408833384513855
812204531,9572,soloestoy,2021-11-22T08:29:23Z,APPROVED,"i don't agree with the changing about the expire on writable-replica part, but you can go ahead.",0,0.9692986607551575
814933520,9572,oranagra,2021-11-24T14:01:01Z,APPROVED,"let's merge this one. please rebase it (merge unstable into it). please respond to my last comment, and please briefly go over the code and top comment to see it's ready for merge. thank you!",1,0.9842972159385681
2561074712,13740,MeirShpilraien,2025-01-19T19:42:50Z,COMMENTED,:+1: -mon looks good. added some comments but please notice that i did not yet finished the review all the changes.,1,0.9844126105308533
2574154235,13740,ShooterIT,2025-01-27T08:19:51Z,COMMENTED,"interesting feature, but feel it also is dangerous, could i know more context about this feature and its usage. after acl, i think we would better not leave the plaintext password on redis side, of course, `masterauth` must be plaintext, but this has also been complained about by users, so is it possible that we don't persist internal secret which has super permission? besides, i noticed that you are using `//` comments instead of `/**/` comments. in the redis core, we use `/**/`, the original commenting style of c language.",0,0.7108281254768372
2581978574,13740,oranagra,2025-01-29T19:36:14Z,COMMENTED,i haven't reviewed the tests yet,0,0.9083782434463501
2583501460,13740,oranagra,2025-01-30T10:26:44Z,APPROVED,can you get someone else to review the tests?,0,0.9857286810874939
2589414480,13740,MeirShpilraien,2025-02-03T09:52:13Z,COMMENTED,:+1: added a few comments on the tests.,0,0.9169227480888367
2592076648,13740,MeirShpilraien,2025-02-04T08:27:27Z,COMMENTED,"almost there, 2 small comments.",0,0.9825153350830078
2592142968,13740,MeirShpilraien,2025-02-04T08:56:40Z,APPROVED,:+1:,0,0.7570654153823853
821315135,9872,bjosv,2021-12-02T10:31:33Z,COMMENTED,nice!,1,0.9834675192832947
832370537,9872,oranagra,2021-12-15T07:09:06Z,APPROVED,"/core-team please approve, see top comment for details.",0,0.9805821776390076
835797305,9872,itamarhaber,2021-12-18T19:29:58Z,APPROVED,"lgtm, not a cr, minor edits.",0,0.9882315993309021
837089773,9872,soloestoy,2021-12-21T07:18:16Z,APPROVED,"approve the idea, didn't cr",0,0.9200184941291809
942023339,10536,zuiderkwast,2022-04-14T09:37:44Z,COMMENTED,"i like the idea in general. regarding the form `ip:port,shard,hostname` (which is already a pretty strange format without shard), i have two incompatible suggestions: 1. since every part so far uses a different separator (`:@,`), we could pick yet another separator for shard-id, for example `$` (looks like s for shard). then, we could be able to parse these strings from 7.0 release candidates too (with hostname, without shard), so the format would be `ip:port[$shard][,hostname]`. 2. now might also be a good time to make this format future-proof in some way, so that more fields can be added without breaking old nodes and clients. for example, add an uri query string in the end `?shard=s98s98dus98du&something=foo&bla=bla` where unknown future keys can be safely ignored. wdyt?",1,0.9472640752792358
995630726,10536,madolson,2022-06-04T00:44:56Z,COMMENTED,the high level all makes sense.,0,0.9647621512413025
1012805435,10536,madolson,2022-06-20T23:27:04Z,COMMENTED,some minor nitpicky comments.,0,0.9548233151435852
1027660555,10536,madolson,2022-07-04T14:52:34Z,COMMENTED,"change lgtm, i think the only remaining question is what we want to do about making the nodes.conf more extensible for the moment.",0,0.9823645949363708
1097077951,10536,zuiderkwast,2022-09-06T09:27:51Z,COMMENTED,looks good. only minor suggestions. (i didn't read everything carefully.),1,0.9749131202697754
1106603958,10536,madolson,2022-09-14T00:46:54Z,APPROVED,"lgtm /core-team please review top comment for adding the new user visible `shard id`. note that on its own this change isn't strictly useful, but will be used as a building block for additional features including cluster v2 shard id as well as making sure replicas follow primaries correctly during slot migrations. we'll also be able to support the ""empty"" primary with replicas use case.",0,0.9804822206497192
1117479060,10536,yossigo,2022-09-22T18:03:52Z,COMMENTED,"lgtm, but i have only one comment (i quickly discussed it with as well). i think `cluster shards` is a client-oriented command (as opposed to an administrative command), and i don't see clients' value in getting a shard-id. it may not do much harm, but i think it's an unnecessary long-term commitment to an implementation detail. this point doesn't apply to `cluster nodes`, which is more admin oriented.",0,0.8382291197776794
1172713165,10536,yossigo,2022-11-08T19:22:38Z,APPROVED,lgtm.,0,0.9832575917243958
693902468,9127,oranagra,2021-06-29T06:39:32Z,COMMENTED,i'm not certain i understand what happens on upgrade. does the new feature work well after loading an rdb from an old version? p.s. didn't review the tests.,0,0.8429412245750427
779460632,9127,oranagra,2021-10-14T09:46:52Z,APPROVED,"mostly lgtm few minor suggestions and requests for clarification. i'm not an expert for streams, i'd like to take a look too.",0,0.9335169792175293
829659047,9127,yossigo,2021-12-12T19:04:27Z,APPROVED,"lgtm, approving feature and interface - did not do a code review.",0,0.9711648225784302
886226768,9127,oranagra,2022-02-17T16:27:29Z,APPROVED,"no other comments. (reviewed the diff from my previous review, only contained renaming and extra comments)",0,0.9857599139213562
891629381,9127,oranagra,2022-02-23T20:17:44Z,APPROVED,"looks like the top comment is outdated. at last about the new command arguments, but please verify other aspects.",0,0.9767085909843445
860208635,10108,oranagra,2022-01-22T16:50:00Z,COMMENTED,"seems nearly ready to me. iirc other than documentation, most comments are around keyspecs",1,0.5469594597816467
872325448,10108,itamarhaber,2022-02-03T19:37:44Z,APPROVED,lgtm && !cr,0,0.8647946119308472
1201572978,11568,oranagra,2022-12-01T19:51:08Z,COMMENTED,generally looks good. haven't reviewed the tests yet.,1,0.9088544249534607
1305377800,11568,ranshid,2023-02-20T10:43:51Z,COMMENTED,what will happen in case of pipelined module command which will attempt to trigger rm_call with blocking command? basically we could have more commands pending in the input buffer but i am not sure we have a way to turn back and process the input buffer (did i miss something?),0,0.9221752882003784
1305831370,11568,ranshid,2023-02-20T13:49:16Z,COMMENTED,maybe do a more explicit pipelining,0,0.9829466342926025
1340569133,11568,madolson,2023-03-15T03:17:13Z,COMMENTED,"looked over the server code and it was much simpler than expected, which is great! i'll try to take a deeper look over the code, but conceptually approving the pr for later.",1,0.9840891361236572
1357025836,11963,madolson,2023-03-24T16:19:16Z,COMMENTED,still strongly against this change. it feels like we're exposing metrics that are easily collectible instead of exposing information that is useful.,-1,0.663651168346405
1358045548,11963,oranagra,2023-03-26T15:28:59Z,COMMENTED,"i see few things i listed in the issue are missing, let's add them in the pr later on, after we're happy with the ones you already added.",0,0.9752741456031799
1378360130,11963,madolson,2023-04-11T02:36:06Z,COMMENTED,"i want to drop el_duration_type_io_read, el_duration_type_io_write, el_duration_type_cron, and el_duration_type_aof. i don't want to release complicated and half-baked information because we can.",0,0.9662873148918152
1396840550,11963,oranagra,2023-04-23T05:57:52Z,COMMENTED,"i went over all the unresolved comments in this doc, resolved that ones that are handled and left the few (minor) unresolved ones.",0,0.9785587787628174
874554368,9822,oranagra,2022-02-07T11:57:33Z,COMMENTED,"did an additional top to bottom review. please make sure the pr's top comment reflects was was done, and has an updated statement about the benchmarks you did.",0,0.977015495300293
888294198,9822,oranagra,2022-02-21T07:46:38Z,APPROVED,"some random comments (can be ignored), and small indentation fix. i think this one is ready to be merged.",0,0.9782553315162659
888812761,9822,yossigo,2022-02-21T15:16:09Z,APPROVED,"lgtm, some typos.",0,0.9886140823364258
1767568853,12822,oranagra,2023-12-06T13:46:37Z,COMMENTED,"i only lightly skimmed though it. mainly at the code that uses the array (code that remained in db.c, and other c files). i think the idea to move this to a generic data structure is good. i'd like to hear and opinions before going into deep review.",1,0.8411011695861816
1829957151,12822,oranagra,2024-01-18T20:52:17Z,COMMENTED,"i must say i really like this pr, it cleans a lot of things that looked really ugly in the previous approach, and become elegant and clean now.",1,0.7622435688972473
1840137840,12822,madolson,2024-01-24T00:17:28Z,COMMENTED,"i feel like the refactoring has grown on me, i didn't like it originally but i kind of like it now.",-1,0.7854651212692261
772228425,9564,madolson,2021-10-14T06:23:29Z,COMMENTED,"my original thought was that the node name could be assigned by an admin, say use the ec2 instance id or some type of container identifier. this isn't all that simpler, as we need to propagate it through the cluster. having an identifier that is composed of the ip + port could work as a simpler version of a user defined hostname. we don't need to persist the ip + port based nodename to the nodes.conf file, since we can derive it dynamically. i still think the admin defined codename is more useful, but i think we could go either way. i also thought it would be useful to print the ""codename"" in the logs wherever we print the 40 character hex identifier, since that can be hard to retroactively identify. this can be implemented regardless of how the codename is implemented.",0,0.9136292934417725
817239597,9564,madolson,2021-11-28T17:22:54Z,COMMENTED,i'll try to stay more ontop of this to see if we can merge this into 7.,0,0.9817925095558167
871305619,9564,madolson,2022-02-03T02:18:49Z,COMMENTED,looks mostly good. main comment i have is just making sure we're clear about the intention. i was thinking of it mostly as a debugging/human readable name that would be exposed in places like info and logging.,1,0.9450235366821289
938658628,9564,madolson,2022-04-11T22:29:06Z,COMMENTED,"lgtm now, only thing missing now is tests.",0,0.9857154488563538
1335907629,9564,madolson,2023-03-11T17:17:49Z,COMMENTED,"i think this got reverted to the original design you had proposed, which was more focused on an alternative version of nodename as an alternative to hostnames. was that intended?",0,0.9870738983154297
1375176252,9564,madolson,2023-04-06T17:01:36Z,COMMENTED,"looks pretty good, some minor comments.",1,0.8650336265563965
1386146698,9564,madolson,2023-04-14T20:36:44Z,COMMENTED,can you check the comment about the human nodename enum?,0,0.9893906712532043
1386726155,9564,oranagra,2023-04-16T08:02:41Z,COMMENTED,"comments just to be sure i understand it correctly. i.e. it's just a label of free text, right? and is only displayed in errors and the (admin oriented) cluster nodes command..",0,0.9836320877075195
959189076,10515,oranagra,2022-05-02T15:06:50Z,COMMENTED,"i think this approach of first tagging the arguments that are matched and then generating the hint for the reminder of the line based on these booleans is too limited. for instance, if the last match is a token which should be followed by a mandatory argument, we're unable (and won't be able) to handle it properly. for instance typing `set key value ex` should have hinted either only ` `. or adding `[nx | xx] [get]`, but currently it hints the `seconds` last and suggests you add nx after ex. i'd argue that this is worse than the previous one which was easy to see that got broken and stopped responding) here are a few examples i didn't like: ![a link] ![a link] ![a link] other lower priority thoughts that can be considered later: * what exactly do we do now for older servers (i didn't bother to check yet). * do we wanna re-generate help.h so that we can do fancy things even with older servers?",0,0.9152255654335022
983175688,10515,oranagra,2022-05-29T15:09:33Z,COMMENTED,few random comments (didn't review everything),0,0.6901485323905945
1003567320,10515,oranagra,2022-06-12T07:54:01Z,COMMENTED,"thank you. didn't review the code yet, but the testing it shows that everything is handled nicely. the one thing i noticed and not sure about is that when redis-cli works with an old server, we still have the old matching logic. i suppose that in order to improve that, we'll have to bundle something other than the plain old help.h. not sure we wanna proceed in that direction.",1,0.6632199883460999
1332888149,10515,zuiderkwast,2023-03-09T14:42:43Z,CHANGES_REQUESTED,"i did a superficial review of the redis-cli part. it's a lot of code, but in general the hints helper code is relatively isolated so it doesn't really hurt complexity of the rest of the cli code. since it's relatively isolated, i don't think we need to be too picky with the review of this code, as long as it works and the is well-tested. but maybe it can be moved to its own .c file? i'm concerned about including commands.c in redis-cli.c and the macros for modifying the internals of commands.c here, it's not nicely structured. i have an idea, see comment.",-1,0.8721576929092407
1074248900,10966,oranagra,2022-08-16T14:54:18Z,COMMENTED,not a full review.. just a quick look and questions / suggestion for alternatives.,0,0.8567880392074585
1088168842,10966,oranagra,2022-08-29T07:11:50Z,COMMENTED,p.s. haven't reviewed the tcl test code in detail.,0,0.9553821682929993
446847542,6929,oranagra,2020-07-12T06:26:06Z,COMMENTED,"thank you for this pr. i've added a few minor comments about the code. some suggestions about improving some tests, and trimming others.",1,0.9543138742446899
452901904,6929,madolson,2020-07-21T23:42:21Z,DISMISSED,there is also two comments in blocked.c that explicitly refers to brpoplpush that maybe should be renamed bxpopxpush,0,0.9863095283508301
501594406,6929,oranagra,2020-10-04T09:40:40Z,COMMENTED,"hi. thanks for coding it. i added some comments, but for the main one (how to propagate existing [b]rpoplpush i'm not sure yet. regarding your questions: - i see no problem adding fields to blockingstate struct - the reason to add command function to the server struct is if we want to refer to them somewhere, by comparing a function pointer, rather than doing string compare on argv[0]. so that's not needed in this case. - what you did with ""left"" and ""right"" string creation is ok (no leaks), the reason to create static objects is for efficiency. for instance instead of creating and destroying an ""ok"" string many times, we're re-using a static one. i think it makes sense to do that for ""left"" and ""right"" too. - what you did with `rewriteclientcommandvector` obviously works, but personally i rather avoid it (may break some day). the other usages of `rewriteclientcommandvector` are currently all for propagation, and not for the initial command execution. - i think we should keep the rpoplpush tests (most are quick and will be able to cover some compatibility issue). i suppose the new tests you added a covering the code well enough too (with the exception of using the old command ""alias""). bottom line, i think what you did with the tests is enough.",1,0.9224836826324463
502687028,6929,oranagra,2020-10-06T08:11:54Z,COMMENTED,all looks good. the only thing that may be missing is maybe add a test to cover the propagation of brpoplpush and blmove to aof or replicas. i see replication.tcl has these two tests: [code block] i guess these can be improved to look at the command stats to check which command was executed on the replica. and add similar tests for blmove. maybe move `proc cmdstat` from integration/introspection-2.tcl to support/util.tcl and use it in replication.tcl,1,0.9147109389305115
503565218,6929,oranagra,2020-10-07T06:48:53Z,COMMENTED,hope my changes actually work (not a tcl expert either),1,0.5149796009063721
646666714,8687,oranagra,2021-04-28T07:13:07Z,DISMISSED,conceptual approval (just asked for some minor cleanup),0,0.9874978065490723
734089996,8687,oranagra,2021-08-19T19:20:25Z,COMMENTED,"the top comment needs an update. the current discussion in it can remain below some separator, but i'd like to add a better description at the top that explain what the pr eventually does. i.e. purpose, design, and most importantly interface changes and any unrelated changes. the ones i listed during my review are these: - new config - explain the refactor of client_pending_read and io_threads_op (why and how) - c->pending_read_list_node - evicted_clients stat in info - new multi-mem in client list and client info, and also other existing client memory fields (previously untracked) - pubsub_patterns and pubsub_channels and parts of client_tracking_prefixes memory tracked in the above - client no-evict sub-command - client_close_asap handled in beforenextclient rather than beforesleep - anything else i missed?",0,0.9322154521942139
752100063,8687,oranagra,2021-09-12T07:16:34Z,APPROVED,"/core-team please approve, see detailed description at the top. new client sub-command fyi.",0,0.9838036894798279
758157039,8687,itamarhaber,2021-09-19T14:43:43Z,APPROVED,lgtm,0,0.9795994758605957
761060268,8687,yossigo,2021-09-22T15:14:17Z,APPROVED,"lgtm api and behavior wise, i looked quickly at the code but didn't trace every line.",0,0.978438138961792
359346307,6891,itamarhaber,2020-02-15T13:50:08Z,COMMENTED,"i like the enhancement, but i'm not sure about the implementation style. also, there are some edge cases, for example, `info default all` will return ""all"".",0,0.5729116797447205
779324193,6891,oranagra,2021-10-14T05:42:35Z,COMMENTED,"i always wanted to do that, so i do support the cause, but i don't like the implementation. it's nice that the implementation attempts to make a small diff by repeatedly calling genredisinfostring rather than modifying all the section checks in that function, but i think we have to go that way anyway since the current approach is limited. another thing to consider is backwards compatibility, in the sense of what would happen if someone tries to call `info memory replication` on an older version of redis. calling it with multiple arguments (or a single argument with spaces in it) will fail, so for many tools that manage redis servers and can't be sure which version they're talking to, using this feature is not an option.",-1,0.8140692114830017
806005453,6891,oranagra,2021-11-15T12:26:18Z,COMMENTED,"sorry about the delay. i must say i don't like this approach. the default sections are now defined in two places (both inside genredisinfostring and in the list in infocommand). normally, it has two loops on all the arguments (in infocommand), and then another loop on the dict it generates. and it calls genredisinfostring multiple times, each call ends up doing many string compares. what's nice about your approach is that you managed to do it without a single change to genredisinfostring, but i don't think that's a real concern. what i imagine should be done instead, is pass the dict to genredisinfostring (calling it only once), and change all the section checks in genredisinfostring to use dictfind. similar logic needs to be implemented in rm_infoaddsection (i already designed the api with that feature of multiple sections in mind). i think the two loops on `argc` can be unified into one, which will result in a dict and two boolean flags (`all` and `everything`, which will be passed to genredisinfostring as argument along side the dict). the list of `default` sections will be present only once in the source code (in infocommand), and will be added to the dict in case no arguments are provided, or the term ""default"" was specified. let me know what you think. p.s. your current approach won't play nice with modules, since rm_infoaddsection can include a certain section both by module name filter and section name filter (so there's a change the same section will appear twice if it is present in the dict twice)",-1,0.9892482161521912
829869899,6891,oranagra,2021-12-13T08:21:00Z,COMMENTED,"are you still working on this pr? it seems you where either unable to follow my advises or run into some problems that i didn't expect and can't figure out. do you wanna proceed or want me to try pick it up on my own? after investing the effort so far, i think we should carry it though.",0,0.9339718222618103
840094004,6891,oranagra,2021-12-26T16:03:16Z,COMMENTED,"i took a quick look. i didn't review the diff from last time (too much back and forth) but rather re-read the diff of the current version vs unstable. it's a little bit closer to what i suggested, but there are a few bugs, styling issues, and most importantly the handling of sentinel default sections and requested sections sanitization isn't what we agreed. i assume all the old comments can be dismissed now (please go over them and dismiss them unless you notice some observation that was forgotten) p.s. i suppose some tests are needed for both the happy path, and some edge cases.",0,0.8584475517272949
847260792,6891,oranagra,2022-01-09T15:23:50Z,COMMENTED,p.s. you're obviously missing some tests 8-),1,0.7606965899467468
849749888,6891,oranagra,2022-01-11T21:37:06Z,COMMENTED,looks better to me.. the sentinel separation comments are not applied yet.,1,0.639240562915802
873946699,6891,yossigo,2022-02-05T16:26:14Z,APPROVED,"lgtm, one potential optimization to consider.",0,0.9818528294563293
874037484,6891,itamarhaber,2022-02-06T13:16:53Z,APPROVED,lgtm,0,0.9795994758605957
875265481,6891,madolson,2022-02-07T22:06:59Z,APPROVED,"approve of the api, just some minor comments.",0,0.9833353757858276
570049479,8242,oranagra,2021-01-17T12:30:06Z,COMMENTED,thank you few small comments and then we can merge this.,1,0.6524515151977539
571474886,8242,hwware,2021-01-19T17:22:40Z,DISMISSED,looks good to me,1,0.9669890999794006
771411927,9601,bjosv,2021-10-05T13:02:34Z,COMMENTED,nice!,1,0.9834675192832947
772584515,9601,oranagra,2021-10-06T15:34:50Z,COMMENTED,"thank you for that pr. this is very useful. please don't take my comments personally, i guess i'm emotional about the subject. the 3 main topics we need to discuss to continue are: 1. if there were actual bugs this uncovered. 2. if the changes could impact performance (even on non-modern, realistic system) 3. just discuss compilers and interesting edge cases for the fun of it.",1,0.9773754477500916
787524026,9601,oranagra,2021-10-24T15:41:27Z,COMMENTED,"i've reviewed the new (smaller) diff from unstable, and also the changes in the last commit, they're mostly lgtm. one last concern is if we conclude any of the fixes here really fixes a bug, we may want to backport it to older releases, there was a small insignificant leak in the cli that i don't think we care for. and some issue in sentinel for which i'm waiting for an analysis. other than that i think all the changes will not have any actual impact on redis. i would be happy if you can go over them and add notes to the top comment dividing them to groups according to type and impact.",1,0.6697450280189514
2034805724,13209,moticless,2024-05-04T13:07:40Z,COMMENTED,impressive job.,1,0.8927671313285828
1473723398,12209,oranagra,2023-06-11T14:58:03Z,COMMENTED,thanks. mostly lgtm>,1,0.8449721336364746
1485184025,12209,oranagra,2023-06-18T20:41:53Z,COMMENTED,"mostly lgtm, few requests for clarifications.",0,0.971861720085144
829637826,9890,oranagra,2021-12-12T15:34:07Z,COMMENTED,"with all these changes, i'm not sure the new mess is better than the old one. maybe it's just because the old code left many edge cases unhanded, and now we have explicit code to handle them. maybe it's because the old code was over simplistic, so it looked simple but it was an illusion... not saying we shouldn't proceed, just stating an observation.",-1,0.8384330868721008
837068882,9890,madolson,2021-12-21T06:44:06Z,APPROVED,agree it's not technically a breaking change.,0,0.9457651972770691
