id,pr_number,user,submitted_at,state,body,codebert_sentiment_label,codebert_confidence
477939827,8657,junrao,2020-08-28T18:25:15Z,COMMENTED,: thanks for the updated pr. just one minor comment below. i also triggered a system test run.,1,0.9765992760658264
478136204,8657,junrao,2020-08-29T17:27:40Z,COMMENTED,": thanks for the updated pr. a few more comments below. 1. system tests passed with no failure. [a link] 2. we now have to check actionqueue for fetch requests, which we didn't need to do before. could you do some perf tests so that we know the performance of fetch requests doesn't change noticeably?",1,0.9436484575271606
478150656,8657,junrao,2020-08-29T19:56:21Z,COMMENTED,: thanks for the new update. a few more comments below.,1,0.8129056692123413
478163566,8657,junrao,2020-08-30T01:06:16Z,COMMENTED,: thanks for the changes. a few more comments below.,1,0.8414320349693298
478225823,8657,junrao,2020-08-30T18:53:22Z,COMMENTED,: thanks for the new updates. just a few minor comments.,1,0.9477370381355286
478742684,8657,junrao,2020-08-31T16:00:54Z,APPROVED,: thanks for the latest pr. lgtm just waiting for the jenkins tests to pass.,1,0.969610333442688
483157464,8657,junrao,2020-09-06T17:09:28Z,COMMENTED,: thanks for addressing the new issue. a few more comments below.,1,0.8965026140213013
483663498,8657,junrao,2020-09-07T17:15:28Z,COMMENTED,": thanks for the updated pr. a few more comments below. also, 1. do you plan to remove some of the unused methods in delayedoperations in partition? 2. currently, when calling checkandcomplete() for the produce/fetch/deleterecords purgatory, we still hold replicastatechangelock. this doesn't seem to cause any deadlock for now. in the future, we can potentially improve this by calling checkandcomplete() outside of the replicastatechangelock by passing leader epoch into those delayed operations and checking if leader epoch has changed in trycomplete().",1,0.5560532808303833
483745905,8657,junrao,2020-09-08T02:03:46Z,COMMENTED,: thanks for the updated pr. just a few more minor comments.,1,0.9676989912986755
483782135,8657,junrao,2020-09-08T04:41:20Z,COMMENTED,: thanks for the new update. a few more minor comments.,1,0.9393300414085388
484278647,8657,junrao,2020-09-08T16:10:05Z,COMMENTED,: thanks for the updated pr. a few more minor comments below.,1,0.9477237462997437
484595950,8657,junrao,2020-09-09T01:27:32Z,COMMENTED,": thanks for the latest changes. lgtm. latest system result has 1 failure. [a link] also, are the jenkins test failures related to this pr?",1,0.9300612211227417
15339919,2264,ijuma,2017-01-09T17:06:23Z,COMMENTED,"thanks for the pr. i have more comments that i will post in a bit, but in the meantime, i wanted to ask: are we handling the case where pre-kip-74 brokers return a recordtoolargeexception?",1,0.9728586673736572
15811008,2264,hachikuji,2017-01-09T23:13:56Z,COMMENTED,some comments in `networkclient`. logical flow makes sense overall.,0,0.9931701421737671
15751882,2264,ijuma,2017-01-09T23:14:58Z,COMMENTED,"a few more minor comments. still going through it, but sending these to reduce latency.",0,0.9568204879760742
15820695,2264,hachikuji,2017-01-10T00:41:28Z,COMMENTED,some comments in `fetcher`.,0,0.9915862083435059
15835703,2264,junrao,2017-01-10T01:45:38Z,COMMENTED,"thanks for the patch. left a couple of comments. also, would it be useful to log a warning when the client needs to issue an old version of the request since certain feature could be lost (e.g. timestamp)?",1,0.9025603532791138
15893054,2264,ijuma,2017-01-10T15:28:26Z,COMMENTED,"left a few more minor comments. about the builders, there are a couple of things that i am unsure about: 1. in some classes, we duplicate a bunch of fields between the builder and the request class. 2. we pass around these mutable builders across layers, which is not as nice as our previously immutable request classes. do we ever want to change anything besides version? one alternative would be something along the lines of: [code block] that would make the builders immutable and eliminate issue 2. for 1, we could introduce `params` classes where they made sense. because they're immutable, we don't necessarily need to do field by field copy. we'd have to check if this makes things better or worse though. i don't think we need to do the above in this pr, but raising it as an idea to collect feedback.",0,0.5590445399284363
15947930,2264,ijuma,2017-01-10T17:23:03Z,COMMENTED,a few more comments. the important one is regarding apiversions being required for brokers.,0,0.9462171792984009
16000293,2264,hachikuji,2017-01-10T22:35:05Z,COMMENTED,next round of comments.,0,0.9748916029930115
16216024,2264,ijuma,2017-01-11T19:30:51Z,APPROVED,"thanks for the changes, lgtm. we can address remaining issues in follow-ups. , please file a jira and link it from here when you can. for the record, we had a known transient system test failure (`zookeepersecurityupgradetest.test_zk_security_upgrade`), but it passed on rerun. i fixed some generic unchecked warnings before merging to trunk.",1,0.9407290816307068
1572581030,14182,jeffkbkim,2023-08-10T20:19:32Z,COMMENTED,thanks for the pr! took a brief look at optimizeduniformassignor. will continue reviewing,1,0.994860827922821
1577514119,14182,jeffkbkim,2023-08-15T00:43:54Z,COMMENTED,took a pass for `optimizeduniformassignmentbuilder.java`,0,0.9947463870048523
1603364219,14182,jeffkbkim,2023-08-30T22:02:13Z,COMMENTED,went through roughly half of the tests,0,0.9768626689910889
1607587541,14182,jeffkbkim,2023-09-01T19:48:53Z,COMMENTED,left some small nits,0,0.9115518927574158
1610420297,14182,dajac,2023-09-05T12:40:42Z,COMMENTED,-22 thanks for the pr. i just made a first pass on the non-test files to familiarize myself with the code. i left some initial comments while doing so.,1,0.9644361734390259
1617322879,14182,dajac,2023-09-08T12:46:09Z,COMMENTED,-22 thanks for the update. i left a few more comments.,1,0.9414370656013489
1626293257,14182,dajac,2023-09-14T09:08:22Z,COMMENTED,-22 thanks for addressing my comments. i have left a few more.,1,0.9516816139221191
1487994803,13870,dajac,2023-06-20T14:43:07Z,COMMENTED,thanks for the pr. i have started to read it. i left a few preliminary comments.,1,0.9796623587608337
1493119970,13870,dajac,2023-06-22T15:13:34Z,COMMENTED,i am still processing the pr. i left a few more comments in the meantime.,0,0.8214152455329895
1507105790,13870,dajac,2023-06-30T13:15:56Z,COMMENTED,i am still processing the pr. i left a few more comments.,0,0.8493255376815796
1516769055,13870,dajac,2023-07-07T14:19:43Z,COMMENTED,"thanks for the hard work on this one! i have compared the new implementation with the old implementation line by line. it looks pretty good. i left some comments, mainly nits. i will do a second pass on it on monday and start looking into the tests as well.",1,0.9945599436759949
1519036093,13870,dajac,2023-07-07T14:20:03Z,COMMENTED,"thanks for the hard work on this one! i have compared the new implementation with the old implementation line by line. it looks pretty good. i left some comments, mainly nits. i will do a second pass on it on monday and start looking into the tests as well.",1,0.9945599436759949
1522029268,13870,dajac,2023-07-10T13:47:53Z,COMMENTED,i just made a pass on the main files and left more comments/suggestions.,0,0.9821406602859497
1522158393,13870,dajac,2023-07-10T15:08:36Z,COMMENTED,i am half way through the tests. continuing...,-1,0.5473925471305847
1524319166,13870,dajac,2023-07-11T14:38:39Z,COMMENTED,i left a few more comments related to the remaining tests.,0,0.950244665145874
1529818776,13870,dajac,2023-07-14T08:45:16Z,COMMENTED,thanks for the update. i just made a full pass on it and i left some small comments (mainly nits). we should be good to merge it afterwards.,1,0.9584442377090454
1536408739,13870,dajac,2023-07-19T07:13:27Z,APPROVED,lgtm. thanks !,1,0.9944222569465637
578793845,9944,rajinisivaram,2021-01-30T01:41:04Z,COMMENTED,"thanks for the pr. i left a few comments on the implementation, but will need to go through it again to follow the whole logic. haven't reviewed tests yet.",1,0.9762066006660461
580765332,9944,junrao,2021-02-08T19:41:52Z,COMMENTED,": thanks for the pr. made a pass of all non-testing files. overall, the new logic seems to make sense. it does add additional complexity on the already complicated existing logic. so, it would be useful to spend a bit more time to make the additional logic easier to understand (e.g., naming more properly, adding comments where needed). a few detailed comments below. also, it seems that for more partitions, the performance with this pr is noticeably worse than trunk? [code block]",1,0.9005383253097534
609727507,9944,chia7712,2021-03-11T14:04:57Z,COMMENTED,"thanks for this patch. it seems there are a bunch of code which do rely on `topicpartition` so it make a big patch to use topic id. will give another look tomorrow. just curious. what is the benefit if we fetch data by topic id rather than topic name? for example, higher performance or data consistency?",1,0.9469690322875977
611588798,9944,chia7712,2021-03-13T11:31:33Z,COMMENTED,have you run both performance test and compatibility test?,0,0.9918393492698669
641598151,9944,junrao,2021-04-28T17:04:38Z,COMMENTED,": thanks for the updated pr. as i started reviewing it, i still feel that it's quite complicated and a bit hard to follow. a lot of the complexity is the additional logic for propagating unresolved partitions from fetchrequest to fetchsession and the maintenance of unresolved partitions within fetchsession. such logic is used for handling the rare and transient case when the topicid hasn't been propagated to the broker. i am wondering if we could take a different approach to handling this rare case. i am thinking of the following. when the broker receives a fetchrequest, it checks if there is any unresolved partition (due to topicid) in the request. if so, it simply sends a new top level error and rejects the whole request without going into the fetchsession. on receiving such a response, the client will just refresh the metadata and retry. the benefit of this approach is that it's much less intrusive to fetchsession and the handling of fetchresponse. it may delay the processing for certain resolved partitions unnecessarily. but this happens rarely (e.g. when a new topic is created). so, overall, this could be a good tradeoff to make. what do you think?",1,0.8570147752761841
650729950,9944,junrao,2021-05-06T01:32:07Z,COMMENTED,: thanks for the updated pr. made another pass of all non-testing files. the new approach seems simpler and easier to understand. a few more comments below.,1,0.972847044467926
681325209,9944,junrao,2021-06-14T22:25:42Z,COMMENTED,: thanks for the updated pr. made another pass of all non-testing files. a few more comments.,1,0.9813547730445862
683470393,9944,junrao,2021-06-15T16:19:32Z,COMMENTED,: thanks for the responses. added a few more replies.,1,0.8901505470275879
688677975,9944,junrao,2021-06-21T19:14:12Z,COMMENTED,: thanks for the updated pr. made a pass of all files. a few more comments below.,1,0.9813439846038818
694257707,9944,junrao,2021-06-28T19:09:57Z,COMMENTED,: thanks for the updated pr. just a few minor comments below.,1,0.9585006833076477
694503995,9944,junrao,2021-06-29T01:19:00Z,COMMENTED,: thanks for the updated pr. a few more comments.,1,0.9513056874275208
695254090,9944,junrao,2021-06-29T16:27:18Z,APPROVED,: thanks for the pr. lgtm could you do a run of all system tests on this pr and see if there is any regression?,1,0.7509190440177917
696491792,9944,junrao,2021-06-30T18:29:30Z,COMMENTED,: a couple of more minor comments.,0,0.930272102355957
701511778,9944,junrao,2021-07-07T23:00:15Z,APPROVED,: thanks for the updated pr. lgtm,1,0.8783431053161621
708961481,9944,chia7712,2021-07-17T18:47:13Z,COMMENTED,"sorry for making noise. i'm testing trunk branch with our application. the logs start to print error/warn after this pr. also, the `subscription` gets slower. i left two questions below. the response from author can help me to dig in it :)",-1,0.9920662641525269
1355546171,13443,jeffkbkim,2023-03-24T23:29:33Z,COMMENTED,thanks for the pr! left some comments.,1,0.9877927899360657
1355669619,13443,philipnee,2023-03-28T17:21:46Z,COMMENTED,"hey very nice pr, i haven't finished the review, but i'm submitting some existing comments.",1,0.9938801527023315
1376520329,13443,jeffkbkim,2023-04-07T22:05:13Z,COMMENTED,"i think it's confusing to use both ""member"" and ""consumer"" throughout the code. let's conform to ""member"" and remove all usages of ""consumer""",-1,0.7835272550582886
1397965914,13443,dajac,2023-04-24T13:26:34Z,COMMENTED,-22 thanks for the update. i made a pass on the main logic and left a few comments/questions.,1,0.8257697820663452
1401297731,13443,dajac,2023-04-26T08:59:40Z,COMMENTED,-22 thanks for the update. i just made a pass on the entire pr and left some comments. i think that we are almost there.,1,0.9417506456375122
1418086516,13443,dajac,2023-05-09T09:27:05Z,COMMENTED,-22 thanks for the update. i left a few more minor comments. we are almost there.,1,0.9782044887542725
1419905618,13443,dajac,2023-05-10T07:02:59Z,APPROVED,"lgtm, thanks for patch -22!",1,0.9655901789665222
241542550,6592,mjsax,2019-05-24T04:01:22Z,COMMENTED,some nits. i also replied to the kip discuss thread.,0,0.9545232653617859
253084612,6592,mjsax,2019-06-22T06:37:44Z,COMMENTED,some initial comments.,0,0.9764934778213501
266278283,6592,mjsax,2019-07-24T21:58:38Z,COMMENTED,some more comments. i think we also need tests for the new configuration parameters to make sure they work correctly.,0,0.9831069707870483
269163947,6592,mjsax,2019-07-31T17:36:10Z,COMMENTED,"seems you did not push an update yet. stopped reviewing when i realized it. the pr also need to be rebased to resolve conflict. can review again, after it's updated.",0,0.9840787649154663
270477636,6592,mjsax,2019-08-04T01:46:40Z,COMMENTED,"stopped reviewing at this point -- there is too much noise in this pr. avoid to change unrelated files -- it makes reviewing tedious. please revert all changes to unrelated files (feel free to do a separate cleanup pr if you wish, but don't piggy-back random cleanups)",-1,0.6254399418830872
294555655,6592,mjsax,2019-09-27T21:24:58Z,COMMENTED,"sorry for the delay in review. couple of comments about generics. i am not completely sure if we should introduce a list type generic (if we do, we would need to update the kip). even if we don't introduce list generic type `l`, we can tie up the types on many places.",-1,0.9907688498497009
308656137,6592,vvcephei,2019-10-29T17:59:26Z,CHANGES_REQUESTED,"hey , sorry for the delay in reviewing. i think this is really close, i just had a few comments. -john",-1,0.9936281442642212
311418205,6592,mjsax,2019-11-05T01:31:25Z,COMMENTED,"i think we should add tests, that instantiate `listserializer` and `listdeserializer` directly -- while playing with the code, this actually reveals an issue with the currently strict types. (more below) we also need tests for the config initialization, eg, create `new listserializer()`, `new listdeserializer()` and new `listserde()` without constructor arguments, and than call `configure()` to setup the object, and test is we can use them. last, i would appreciate on test using `topologytestdriver` that uses the list-serde to make sure the setup works correctly if those are use as default serdes in the config. **about type safety:** i played with the code a little bit, and it turns out that my latest request to enforce stricter types is actually a drawback in usability. in `listdeserializer` we enforce `class ` atm, that implies that the follow code won't compile: [code block] because `arraylist.class` is a raw-type and does not guarantee the required inner type `integer`. the only way to make it compile is to define a helper class: [code block] and do [code block] while this ensures strict typing, i am wondering if the loss in flexibility and required boilerplate code is too much of a burden for users and if we should sacrifice some type safety for easier usage? -- my comment in the code with regard to generic are subject for discussion -- no need to address them directly as long as we don't agree how to proceed. for the other comments, please address them, especially the missing test code. btw: this pr should also extend the docs ([a link] and [a link] sorry for the complicated review, but generics are especially tricky and we should try hard to get it right.",0,0.9632009863853455
344903389,6592,mjsax,2020-01-18T00:58:20Z,COMMENTED,"sorry for the long delay in reviewing this... i think we got the generic right now (couple of minor comments to improve the code a little bit). the `null` element question is a tricky one -- i left a detailed comment. for the tests, you need to add couple of `(""unchecked"")` annotations -- note that the build fails if there are warning -- best way to check locally is to run `./gradlew clean systemtestlibs``",-1,0.9901564121246338
349781966,6592,mjsax,2020-01-29T00:34:27Z,COMMENTED,"i think we got the generic right now... :) i added a couple of comments about better corner case handling and exception messages -- btw: i think we should add tests for all those (ie, configure a (de)serializer/serde via constructor/configs (maybe even mix-of-both?) and test that we get the exception we expect to get if something is wrong `assertthrows` is our friend -- we should also verify the error messages imho). about the `null`-item handling. i talked to and he is fine with the current proposal. hence, you can go ahead and implement it. we can update the kip and send a follow up email to the dev list later.",1,0.9929094314575195
636112308,6592,wcarlson5,2021-04-14T21:55:27Z,APPROVED,thanks for the pr! overall i don't really have anything that i complain about too much. the amount of unchecked casts worry me a bit but i don't see a good way around yet them yet. so they should work for now. can you give this a merge if you agree?,1,0.9771320223808289
636149693,6592,ableegoldman,2021-04-14T23:58:34Z,COMMENTED,"had a few high-level comments, mostly just some things that i found confusing after jumping in to this pr with no context. things look good for the most part but i think we can make this easier to understand, both for users as well as for future devs who might be reading this code",0,0.8844982385635376
656188543,6592,ableegoldman,2021-05-11T01:29:47Z,COMMENTED,"sorry for the long delay, but i think we're pretty much there. left a few suggestions for cleaning up the code, and some minor formatting issues here and there. it should be ready to merge after that :grinning_face_with_smiling_eyes:",-1,0.9901402592658997
657312968,6592,ableegoldman,2021-05-11T23:39:07Z,COMMENTED,can you also address this (from the comment you linked from matthias):,0,0.9928459525108337
658282725,6592,ableegoldman,2021-05-12T19:10:20Z,COMMENTED,"looking good, i think once you just move the upgrade guide docs to the 3.0 section then we can merge.",1,0.8310065269470215
658308808,6592,ableegoldman,2021-05-12T19:40:56Z,APPROVED,"lgtm. just give me a ping when the build completes with tests passing (your tests, at least -- there will almost certainly be some unrelated failures, as a handful of tests are super flaky at the moment)",0,0.85415118932724
149973239,5567,guozhangwang,2018-08-28T06:30:12Z,COMMENTED,"made a quick pass over the non-testing code, overall lgtm. left some after-thoughts on public apis (i understand it needs kip modifications, just throwing some other ideas here, but no hard feelings if you do not like them :) will make another pass on testing code.",1,0.9751653075218201
150131682,5567,bbejeck,2018-08-28T14:39:29Z,COMMENTED,thanks for the patch i did an initial pass overall looks good. i think we need to add an integration test or two to make sure we exercise all branches when `ktableimpl.suppress` is called.,1,0.9768459796905518
150663632,5567,vvcephei,2018-08-29T20:26:20Z,COMMENTED,", here's the latest batch of changes. i'll need to update the kip again with the api changes, but i'd like to get your reviews first.",0,0.9736801385879517
151192419,5567,vvcephei,2018-08-30T21:38:11Z,COMMENTED,", this is ready for another round of reviews.",0,0.9548722505569458
151555862,5567,bbejeck,2018-08-31T22:21:14Z,COMMENTED,i made another pass and overall looks good. i do think we need to have some integration testing for suppress as well,1,0.8355281352996826
152583391,5567,bbejeck,2018-09-05T17:32:56Z,COMMENTED,"thanks, made another pass and overall lgtm. given the importance of this new feature, i think we need to add tests for the different buffering strategies to the integration test. also, we'll probably want to add a system test so we can run with more realistic numbers for the buffering strategies but that could be in a follow-on pr i'm not sure it should hold up this pr.",1,0.7669109106063843
152991553,5567,bbejeck,2018-09-06T15:36:21Z,APPROVED,"one final nit, otherwise lgtm",0,0.9604079127311707
153154169,5567,mjsax,2018-09-07T00:51:42Z,COMMENTED,did one pass over it -- i guess i need to make another one later on to fully understand the pr. nice work!,1,0.9944778680801392
156581180,5567,bbejeck,2018-09-18T22:04:48Z,APPROVED,"just one minor nit, otherwise lgtm",0,0.9625675678253174
156602906,5567,mjsax,2018-09-19T00:19:44Z,COMMENTED,some follow up comments. did not look into the tests yet.,0,0.9704222083091736
156655383,5567,mjsax,2018-09-19T05:04:17Z,COMMENTED,some more brain dump... feel free to reject anything you think is stupid.,-1,0.9840812683105469
157542729,5567,mjsax,2018-09-21T05:15:32Z,COMMENTED,"some more follow ups on tests (did not review closely before). would be good to get a +1 for the actual api from , too. and maybe can have a second look, as some stuff changed. (want to make sure nothing slips because i want to avoid follow up kip if we might need a fix.)",0,0.9349904656410217
157952976,5567,mjsax,2018-09-23T21:44:38Z,APPROVED,lgtm.,0,0.9689368009567261
158269593,5567,bbejeck,2018-09-24T19:57:10Z,APPROVED,"took another pass, lgtm",0,0.9322537183761597
763177609,11331,dajac,2021-09-24T15:19:32Z,COMMENTED,i have left few high level comments/questions. i think that we are missing few things on the fetcher side as well (e.g. topic id errors must be handled differently).,0,0.9816608428955078
796345563,11331,dajac,2021-11-03T14:27:13Z,COMMENTED,"thanks for the pr. i made a pass over the non-test files and left some comments. overall, it looks pretty good to me. i will go over the test files soon.",1,0.993089497089386
797858452,11331,dajac,2021-11-04T16:19:04Z,COMMENTED,"i made a first pass over the test files and i left a few comments. i need to do through them a second time. at the moment, the test coverage of the new logic is not clear to me. i'll take a deeper look at this.",0,0.929312527179718
801096421,11331,dajac,2021-11-09T16:28:28Z,COMMENTED,thanks for the update. i left some comments.,1,0.7918283939361572
802361838,11331,dajac,2021-11-10T10:37:40Z,COMMENTED,thanks for the updates. left a few more comments.,1,0.8991358280181885
803934899,11331,dajac,2021-11-11T15:35:23Z,APPROVED,lgtm! thanks for your effort on this one. we can merge the pr once the system tests status is clarified.,1,0.9930105805397034
106572457,4756,guozhangwang,2018-03-23T18:11:21Z,COMMENTED,"thanks for the pr. could you rebase? also a meta question about the avro-dependent test `streamtotablejoinscalaintegrationtestimplicitserdeswithavro.scala`, do people think it's worth adding avro dependency for demonstrating this test?",1,0.9714792966842651
106778875,4756,mjsax,2018-03-26T18:31:55Z,COMMENTED,i am not a scala person -- so take my review with a grain of salt... did not look at the tests yet.,0,0.5529046654701233
107040111,4756,vvcephei,2018-03-26T20:13:07Z,COMMENTED,"hey , thanks so much for this pr. i've been super frustrated in the past with how awkward it is to use kstreams in scala vs. how awkward it should be. my favorite features here are: * serdes for scala types * dsl methods taking implicits for things that are easy to infer (like the serde implementation). my personal preference would be to avoid renaming imports and just using fully-qualified package names inline. it makes our code longer, but easier to understand. for a ""base-level"" library, i'd prefer to have less pretty but more comprehensible code in general. i'm also wondering if we really want to use the same class names as the java dsl, this seems like it would be confusing to use in an ide with code-completion. what do you think about using scalakstream, etc. instead? this would also get around the desire to rename imports. thanks again, -john",1,0.8806514143943787
109134025,4756,guozhangwang,2018-04-03T22:15:21Z,COMMENTED,"please update the `streams/upgrade-guide.html`, under the [code block] section, to talk about this addition to the public apis.",0,0.9914585947990417
110083009,4756,dguy,2018-04-06T14:23:25Z,COMMENTED,"thanks for the pr - do we need the integration tests? i.e., the scala api is just translating to the underlying java api, so we could write tests that ensure that the correct topology is built?",1,0.8582956194877625
112309399,4756,mjsax,2018-04-16T08:49:09Z,COMMENTED,couple of nits.,0,0.8241851925849915
112327329,4756,mjsax,2018-04-16T08:53:19Z,COMMENTED,couple of nits.,0,0.8241851925849915
112327549,4756,mjsax,2018-04-16T08:53:58Z,COMMENTED,couple of nits.,0,0.8241851925849915
112327937,4756,mjsax,2018-04-16T08:55:08Z,COMMENTED,couple of nits.,0,0.8241851925849915
112612156,4756,guozhangwang,2018-04-16T23:41:40Z,COMMENTED,left some more comments.,0,0.8806517720222473
113806795,4756,guozhangwang,2018-04-19T23:08:58Z,APPROVED,"thanks for the great effort . i do not have any further comments, will leave to if he has anything else.",1,0.994597315788269
12098097,1446,guozhangwang,2016-12-08T20:31:44Z,COMMENTED,"there are some naming conventions that we are trying to push for sensor and metrics names throughout the code repo. unfortunately we cannot programmably enforce that, so contributors need to manually follow those themselves. i suggest taking a look at the metrics classes in `sender.java` and `selector.java`, and `streamthread.java` to understand they naming conventions and how they can be leveraged by customizable `metricsreporter`.",0,0.9910864233970642
12335428,1446,guozhangwang,2016-12-10T00:47:50Z,COMMENTED,a couple more comments.,0,0.9686369299888611
12538046,1446,guozhangwang,2016-12-12T20:11:42Z,COMMENTED,a couple of more comments.,0,0.9603776931762695
13233095,1446,mjsax,2016-12-15T22:14:17Z,COMMENTED,some comments.,0,0.9574759602546692
13240489,1446,guozhangwang,2016-12-15T23:49:30Z,COMMENTED,"a few more comments. one meta-question is how should we expose the ""generic sensor registration"" apis. would love to hear your opinions .",1,0.9689847826957703
13752140,1446,ijuma,2016-12-20T13:01:08Z,COMMENTED,"sorry for the delay, i took another pass in the clients code.",-1,0.9938139915466309
13822745,1446,guozhangwang,2016-12-20T18:46:26Z,COMMENTED,a couple of more comments on the public interfaces. also could you rebase?,0,0.9805489182472229
124646152,5101,lindong28,2018-05-31T07:29:38Z,COMMENTED,"thanks for the patch. in addition to make sure that stale controller can not update zookeeper, would it be useful to have a way for controller to skip the non-controller-election related events if after it notices that it can not update zookeeper due to zkversion mismatch? this logic can probably be put in controllereventthread.",1,0.8988718390464783
127381621,5101,lindong28,2018-06-10T02:10:33Z,COMMENTED,thanks for the update! left some minor comments.,1,0.9648473858833313
139304777,5101,lindong28,2018-07-23T00:11:48Z,COMMENTED,thanks for the update. the patch looks much better. left some comments.,1,0.9747400283813477
148200384,5101,lindong28,2018-08-21T19:59:42Z,COMMENTED,"thanks for the update . left some more comments. also, since this is a medium sized patch which changes the behavior of controller, can we have some tests for this patch?",1,0.8821474313735962
148641141,5101,lindong28,2018-08-22T19:57:32Z,COMMENTED,thanks for the update . looks pretty good now. left some minor comments. it will be good to add tests before committing this patch.,1,0.9907516241073608
148713574,5101,junrao,2018-08-23T01:14:50Z,COMMENTED,": thanks for the patch. there are 2 cases where more than one broker may act as a controller at the same time. the first case is when a controller's zk session has expired. this is no longer an issue after kafka-5642 since the expired controller won't be able to write to zk in the old zk session. the second case is when the controller path in zk is explicitly removed (e.g. by admin to force a controller change). this patch will provide better fencing in the second case, which is useful. made a pass of non-testing files. looks good overall. left a few comments.",1,0.991926908493042
149785704,5101,lindong28,2018-08-27T20:03:58Z,COMMENTED,thanks for the update . left some comments.,1,0.8041555285453796
149866648,5101,junrao,2018-08-27T23:30:44Z,COMMENTED,: thanks for the updated patch. made another pass and added some comments below.,1,0.6865295171737671
151510599,5101,lindong28,2018-09-01T23:30:38Z,COMMENTED,thanks for the update. left some comments.,1,0.7083953619003296
152299237,5101,junrao,2018-09-05T01:33:29Z,COMMENTED,: thanks for the updated patch. added a few more comments below.,1,0.7090495228767395
152712043,5101,junrao,2018-09-05T22:46:42Z,COMMENTED,: thanks for the new update. still a few more comments below.,1,0.9231550097465515
153072479,5101,junrao,2018-09-06T19:01:11Z,COMMENTED,: thanks for the new updates. just a couple of more comments below.,1,0.9230082035064697
153118558,5101,junrao,2018-09-06T20:59:20Z,APPROVED,: thanks for the latest patch. lgtm. just a minor comment below. i will let dong make another pass of the latest patch before merging.,1,0.97186678647995
153204555,5101,lindong28,2018-09-07T05:54:15Z,COMMENTED,thanks for the update . looks pretty good now. i left some comments regarding corner cases.,1,0.9903417825698853
238042929,6295,viktorsomogyi,2019-05-15T21:51:43Z,COMMENTED,"i've reviewed it, mostly found nits and 1-2 smaller issue.",0,0.940313458442688
238092017,6295,viktorsomogyi,2019-05-15T21:57:21Z,COMMENTED,one more thing: i see that there are unit tests but i think it'd be nice to see an end-to-end test either among the systests or java based.,0,0.9036195874214172
238159871,6295,kamalcph,2019-05-16T03:17:58Z,COMMENTED,i've made a pass over the `mirror` module and have some minor comments.,0,0.9789472818374634
238317453,6295,arunmathew88,2019-05-16T10:51:29Z,COMMENTED,the topic config sync might have to deal with some tricky situations. like message.timestamp.type=logappendtime (this upon syncing downstream as is would overwrite message times at each replica cluster) min.insync.replicas>1 may cause warning/error if destination replication factor is 1 (though we are not allowing write on remote topics).,0,0.9792192578315735
238843422,6295,enothereska,2019-05-17T10:32:13Z,COMMENTED,"i had a go at running the dedicated mm cluster. most of my comments so far are around ease of use and improving on the initial experience: 1. i couldn't immediately run mm on 1-broker clusters since several of the topics (e.g., offset and status ones) require a minimum of 3 brokers. providing a simple mm2.config file for a simple 1-broker cluster would go a long way for quick tests. 2. got a couple of warnings like ""warn the configuration 'target.cluster.alias' was supplied but isn't a known config. (org.apache.kafka.clients.admin.adminclientconfig:287)"" .",0,0.9039266109466553
255267193,6295,vpernin,2019-07-01T13:03:20Z,COMMENTED,"that's indeed a good way to monitor the replication while the process is running ""nominally"". but if one the downstream clusters is down or suffers from whatever problems, this latency metric won't be up to date. i think a per cluster/topic/partition offset lag is needed, maybe in a second step ?",0,0.9731525182723999
270182404,6295,mimaison,2019-08-02T14:05:06Z,CHANGES_REQUESTED,thanks for the pr! i finally took time to give mirror maker 2 a spin and hit a couple of issues but these are trivial to fix. i'll keep testing with mm2 for the next few days trying out several scenarios and will let you know how it goes.,1,0.9909929633140564
273747601,6295,mimaison,2019-08-12T14:55:47Z,CHANGES_REQUESTED,"with the latest changes, i can replicate clusters. there still are small issues when syncing the topic configurations though.",0,0.9875484704971313
289112157,6295,mimaison,2019-09-17T08:55:10Z,APPROVED,i believe you've now fixed all the issues i found. thanks for all the updates.,1,0.9083666801452637
291153884,6295,kamalcph,2019-09-20T13:13:53Z,APPROVED,lgtm.,0,0.9689368009567261
294056523,6295,junrao,2019-09-26T23:58:34Z,COMMENTED,: thanks for the pr. made a pass of non-testing files. a few comments below.,1,0.9803227186203003
297184931,6295,junrao,2019-10-04T00:52:21Z,APPROVED,": thanks for the explanation. it all makes sense to me now. so, lgtm. a few of the limitations with mm2 that i saw (1) if mm2 starts with an existing compact topic with lots of holes, there could be more overhead for writing the offsetsync data. in the worse case, every record requires a checkpoint of offsetsync data. (2) if a consumer starts consuming from the beginning, the offsets won't be translated to the target cluster until the consumer catches up. (3) prefix acls are not propagated. these may not be common issues. however, it would be useful document that in the docs. also, we will need a few new message formatters to read the new internal topics. do you plan to add that before code freeze? and : once the minor issues are addressed, perhaps you could take another look and merge the pr?",1,0.866126298904419
297791929,6295,rhauch,2019-10-05T13:42:05Z,COMMENTED,"thanks for updating [a link] so that the framework only calls the newer `sourcetask.commitrecord(sourcerecord, recordmetadata)`. i have one request to improve the javadoc for the new method to make it easier for developers writing their own sourcetask to know whether to override those methods, without having to dive into the connect runtime to figure that out.",0,0.6361225843429565
533950499,9485,rajinisivaram,2020-11-19T00:06:23Z,COMMENTED,"thanks for the pr. there were build issues in the pr build, also left some comments.",1,0.9068484902381897
