id,pr_number,user,created_at,body,is_bot_generated,is_bot_trigger,is_build_results_link,is_bot_mention,is_k8s_test_command,is_specific_command,is_bot_related
288551756,2614,asfbot,2017-03-22T21:53:38Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2334/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
288795040,2614,asfbot,2017-03-23T17:21:07Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2350/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
288796665,2614,asfbot,2017-03-23T17:25:29Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2354/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
288797754,2614,asfbot,2017-03-23T17:28:28Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2350/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
288843283,2614,asfbot,2017-03-23T20:02:57Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2358/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
288844700,2614,asfbot,2017-03-23T20:08:17Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2354/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
288845391,2614,asfbot,2017-03-23T20:10:50Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2354/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
288861793,2614,asfbot,2017-03-23T21:13:12Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2356/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
288863357,2614,asfbot,2017-03-23T21:18:57Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2360/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
288869923,2614,asfbot,2017-03-23T21:44:25Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2356/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303602595,3131,asfbot,2017-05-24T02:45:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4330/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303605906,3131,asfbot,2017-05-24T03:11:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4317/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303627181,3131,asfbot,2017-05-24T06:09:39Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4334/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303631575,3131,asfbot,2017-05-24T06:37:34Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4321/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303636823,3131,asfbot,2017-05-24T07:05:10Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4326/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303643180,3131,asfbot,2017-05-24T07:36:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4339/
Test FAILed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303791182,3131,asfbot,2017-05-24T17:15:12Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4354/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303798335,3131,asfbot,2017-05-24T17:41:55Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4340/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303843735,3131,asfbot,2017-05-24T20:34:52Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4360/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303846246,3131,asfbot,2017-05-24T20:44:35Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4346/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303880657,3131,asfbot,2017-05-24T23:26:39Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4365/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303885256,3131,asfbot,2017-05-24T23:58:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4351/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303909746,3131,asfbot,2017-05-25T03:03:50Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4372/
Test FAILed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303912572,3131,asfbot,2017-05-25T03:27:31Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4358/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303922819,3131,asfbot,2017-05-25T05:00:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4374/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303926156,3131,asfbot,2017-05-25T05:27:54Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4360/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303954041,3131,asfbot,2017-05-25T08:28:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4376/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303960056,3131,asfbot,2017-05-25T08:59:53Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4362/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
303987005,3131,asfbot,2017-05-25T11:21:03Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4383/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
303991839,3131,asfbot,2017-05-25T11:52:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4369/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304094679,3131,asfbot,2017-05-25T19:00:10Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4402/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304100643,3131,asfbot,2017-05-25T19:25:56Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4388/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304120761,3131,asfbot,2017-05-25T20:51:05Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4393/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304124556,3131,asfbot,2017-05-25T21:06:15Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4407/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304158688,3131,asfbot,2017-05-26T00:22:40Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4410/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304162507,3131,asfbot,2017-05-26T00:53:27Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4396/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304241199,3131,asfbot,2017-05-26T09:53:42Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4431/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304246374,3131,asfbot,2017-05-26T10:19:53Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4417/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304348340,3131,asfbot,2017-05-26T17:54:27Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4435/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304349586,3131,asfbot,2017-05-26T17:59:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4449/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304408970,3131,asfbot,2017-05-26T23:36:20Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4447/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304411214,3131,asfbot,2017-05-26T23:59:22Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4461/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304443338,3131,asfbot,2017-05-27T10:23:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4480/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304444410,3131,asfbot,2017-05-27T10:47:10Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4466/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304531091,3131,asfbot,2017-05-28T18:17:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4497/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304531625,3131,asfbot,2017-05-28T18:27:55Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4512/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304745849,3131,asfbot,2017-05-30T00:00:28Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4518/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304748269,3131,asfbot,2017-05-30T00:32:05Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4533/
Test FAILed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304790887,3131,asfbot,2017-05-30T06:56:37Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4536/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304805491,3131,asfbot,2017-05-30T08:07:04Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4522/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304806544,3131,asfbot,2017-05-30T08:12:34Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4537/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
304923088,3131,asfbot,2017-05-30T15:52:05Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4535/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
304925020,3131,asfbot,2017-05-30T15:58:26Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4550/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305005099,3131,asfbot,2017-05-30T20:54:01Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4566/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305012733,3131,asfbot,2017-05-30T21:24:06Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4551/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305019065,3131,asfbot,2017-05-30T21:50:48Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4572/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305019440,3131,asfbot,2017-05-30T21:52:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4557/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305033228,3131,asfbot,2017-05-30T23:03:22Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4579/
Test FAILed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305033513,3131,asfbot,2017-05-30T23:04:48Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4564/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305045419,3131,asfbot,2017-05-31T00:18:35Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4579/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305055595,3131,asfbot,2017-05-31T01:26:05Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4594/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305061347,3131,asfbot,2017-05-31T02:05:23Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4588/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305069000,3131,asfbot,2017-05-31T03:03:10Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4589/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305069720,3131,asfbot,2017-05-31T03:09:35Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4604/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305082113,3131,asfbot,2017-05-31T04:50:15Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4602/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305087306,3131,asfbot,2017-05-31T05:29:28Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4617/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305109177,3131,asfbot,2017-05-31T07:31:51Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4609/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305111013,3131,asfbot,2017-05-31T07:40:23Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4624/
Test FAILed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305111061,3131,asfbot,2017-05-31T07:40:35Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4613/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305111761,3131,asfbot,2017-05-31T07:43:48Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4628/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305127346,3131,asfbot,2017-05-31T08:50:43Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4631/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305128331,3131,asfbot,2017-05-31T08:54:55Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4616/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305149759,3131,asfbot,2017-05-31T10:23:23Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4621/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305152166,3131,asfbot,2017-05-31T10:34:27Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4636/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305237184,3131,asfbot,2017-05-31T16:11:32Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4645/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305246466,3131,asfbot,2017-05-31T16:43:52Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4630/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305268613,3131,asfbot,2017-05-31T18:01:55Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4635/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305275088,3131,asfbot,2017-05-31T18:25:23Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4650/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305353392,3131,asfbot,2017-06-01T00:14:38Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4690/
Test FAILed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305359783,3131,asfbot,2017-06-01T01:01:46Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4674/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305380027,3131,asfbot,2017-06-01T03:34:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4698/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305383901,3131,asfbot,2017-06-01T04:09:29Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4682/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305394053,3131,asfbot,2017-06-01T05:38:22Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4686/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305398346,3131,asfbot,2017-06-01T06:11:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4702/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305403872,3131,asfbot,2017-06-01T06:46:05Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4691/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305409183,3131,asfbot,2017-06-01T07:14:22Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4707/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305449415,3131,asfbot,2017-06-01T10:06:21Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4699/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305449451,3131,asfbot,2017-06-01T10:06:31Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4715/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305534733,3131,asfbot,2017-06-01T15:45:15Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4711/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305536491,3131,asfbot,2017-06-01T15:50:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4727/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305578610,3131,asfbot,2017-06-01T18:25:30Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4719/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305580447,3131,asfbot,2017-06-01T18:31:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4735/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305631686,3131,asfbot,2017-06-01T21:54:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4754/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305636993,3131,asfbot,2017-06-01T22:21:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4738/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305639662,3131,asfbot,2017-06-01T22:36:19Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4746/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305649757,3131,asfbot,2017-06-01T23:39:53Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4762/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305671922,3131,asfbot,2017-06-02T02:24:59Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4763/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305672000,3131,asfbot,2017-06-02T02:25:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4779/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305679361,3131,asfbot,2017-06-02T03:24:03Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4769/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305681590,3131,asfbot,2017-06-02T03:44:22Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4785/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305714451,3131,asfbot,2017-06-02T07:42:48Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4795/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305720234,3131,asfbot,2017-06-02T08:10:34Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4783/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305753264,3131,asfbot,2017-06-02T10:44:04Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4786/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305754406,3131,asfbot,2017-06-02T10:50:31Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4802/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305771449,3131,asfbot,2017-06-02T12:25:17Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4790/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305772311,3131,asfbot,2017-06-02T12:29:59Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4806/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305869752,3131,asfbot,2017-06-02T18:11:25Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4803/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305869858,3131,asfbot,2017-06-02T18:11:49Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4819/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305911060,3131,asfbot,2017-06-02T21:15:41Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4814/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305922690,3131,asfbot,2017-06-02T22:23:18Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4817/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305925037,3131,asfbot,2017-06-02T22:40:04Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4833/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
305935959,3131,asfbot,2017-06-03T00:15:29Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/4821/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
305936546,3131,asfbot,2017-06-03T00:22:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/4836/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
